detail_id,transaction_id,item_id,quantity,payment_date,customer_id
449,T0000000543,S003,1,2019-02-12 04:25:34,AS082596
450,T0000000544,S001,2,2019-02-12 04:49:52,IK807110
451,T0000000545,S001,2,2019-02-12 05:58:43,HD176754
452,T0000000546,S005,1,2019-02-12 07:28:05,IK676041
453,T0000000547,S004,1,2019-02-12 09:14:50,OA283746
454,T0000000547,S001,1,2019-02-12 09:14:50,OA283746
455,T0000000547,S001,1,2019-02-12 09:14:50,OA283746
456,T0000000548,S001,1,2019-02-12 10:21:34,TS962550
457,T0000000549,S002,1,2019-02-12 11:27:05,OA068305
458,T0000000550,S005,1,2019-02-12 11:37:41,PL535994
459,T0000000551,S004,1,2019-02-12 12:12:52,GD563129
460,T0000000552,S002,1,2019-02-12 12:27:37,TS420499
461,T0000000553,S004,1,2019-02-12 12:46:46,PL600990
462,T0000000554,S005,1,2019-02-12 12:57:12,HD430217
463,T0000000555,S004,1,2019-02-12 13:19:45,AS071660
464,T0000000556,S003,1,2019-02-12 14:05:09,GD428351
465,T0000000557,S001,1,2019-02-12 14:32:31,GD595676
466,T0000000558,S004,1,2019-02-12 15:11:13,TS451704
467,T0000000558,S004,1,2019-02-12 15:11:13,TS451704
468,T0000000559,S002,1,2019-02-12 15:30:59,PL852196
469,T0000000560,S001,1,2019-02-12 18:07:51,PL819882
470,T0000000561,S001,1,2019-02-12 18:51:58,AS895302
471,T0000000562,S004,1,2019-02-12 19:28:37,TS999231
472,T0000000563,S005,1,2019-02-12 20:53:16,GD785491
473,T0000000564,S001,2,2019-02-12 21:59:41,IK067006
474,T0000000565,S002,1,2019-02-12 22:53:37,OA307560
475,T0000000566,S001,1,2019-02-12 23:21:59,GD112262
476,T0000000567,S003,1,2019-02-13 00:25:41,TS808526
477,T0000000568,S002,1,2019-02-13 02:01:42,OA187758
478,T0000000569,S005,1,2019-02-13 02:22:58,PL312029
479,T0000000570,S004,1,2019-02-13 02:34:43,HI235051
480,T0000000571,S002,1,2019-02-13 02:56:53,AS589687
481,T0000000572,S001,3,2019-02-13 04:43:41,IK673736
482,T0000000572,S002,2,2019-02-13 04:43:41,IK673736
483,T0000000573,S004,1,2019-02-13 05:01:09,IK584824
484,T0000000574,S004,1,2019-02-13 05:03:05,HD024127
485,T0000000575,S003,1,2019-02-13 05:44:40,AS371310
486,T0000000576,S005,1,2019-02-13 06:55:31,TS972175
487,T0000000577,S005,1,2019-02-13 07:49:23,AS699883
488,T0000000578,S001,1,2019-02-13 08:29:47,HD809345
489,T0000000579,S005,1,2019-02-13 09:11:36,HI780705
490,T0000000580,S001,1,2019-02-13 09:58:36,TS855513
491,T0000000581,S001,1,2019-02-13 10:25:52,TS362101
492,T0000000582,S005,1,2019-02-13 11:02:16,TS515806
493,T0000000583,S005,1,2019-02-13 11:04:21,IK775424
494,T0000000584,S001,1,2019-02-13 11:51:08,HD426886
495,T0000000585,S002,1,2019-02-13 12:07:58,IK775424
496,T0000000586,S005,1,2019-02-13 12:10:50,AS371310
497,T0000000587,S005,1,2019-02-13 12:44:25,AS934534
498,T0000000588,S005,1,2019-02-13 12:50:03,HD673446
499,T0000000589,S004,1,2019-02-13 13:02:15,IK912733
500,T0000000589,S001,2,2019-02-13 13:02:15,IK912733
501,T0000000590,S004,1,2019-02-13 13:17:55,AS237205
502,T0000000591,S002,1,2019-02-13 14:18:56,HD426886
503,T0000000592,S005,1,2019-02-13 16:26:09,GD221439
504,T0000000593,S004,1,2019-02-13 17:03:22,OA876184
505,T0000000593,S001,1,2019-02-13 17:03:22,OA876184
506,T0000000594,S002,1,2019-02-13 17:17:09,TS722923
507,T0000000595,S001,1,2019-02-13 17:39:42,TS842808
508,T0000000596,S001,1,2019-02-13 19:20:15,TS511179
509,T0000000597,S004,1,2019-02-13 20:11:49,HD290947
510,T0000000598,S004,1,2019-02-13 20:26:51,AS071660
511,T0000000599,S003,1,2019-02-13 22:33:27,HD566204
512,T0000000600,S002,1,2019-02-14 00:50:08,HD631824
513,T0000000601,S001,3,2019-02-14 01:47:15,PL576686
514,T0000000602,S004,1,2019-02-14 02:14:27,AS288237
515,T0000000603,S001,3,2019-02-14 03:30:27,GD390442
516,T0000000604,S005,1,2019-02-14 04:20:36,HI821087
517,T0000000605,S004,1,2019-02-14 06:25:38,IK584824
518,T0000000606,S005,1,2019-02-14 06:51:23,GD706415
519,T0000000607,S002,2,2019-02-14 06:56:02,PL185504
520,T0000000608,S002,1,2019-02-14 07:32:38,OA554076
521,T0000000609,S003,2,2019-02-14 08:19:55,IK673736
522,T0000000610,S004,1,2019-02-14 08:25:45,PL534171
523,T0000000611,S001,1,2019-02-14 08:31:57,IK867288
524,T0000000612,S003,1,2019-02-14 09:57:12,IK244606
525,T0000000613,S002,3,2019-02-14 10:05:27,PL550805
526,T0000000614,S002,1,2019-02-14 10:58:24,IK688052
527,T0000000615,S004,2,2019-02-14 11:42:45,HD767925
528,T0000000616,S003,1,2019-02-14 12:11:02,AS073285
529,T0000000617,S002,1,2019-02-14 12:25:01,TS671691
530,T0000000618,S003,2,2019-02-14 13:10:22,OA452734
531,T0000000619,S002,1,2019-02-14 13:15:24,AS124155
532,T0000000620,S005,1,2019-02-14 13:37:51,PL764756
533,T0000000621,S001,1,2019-02-14 14:26:26,IK004670
534,T0000000622,S001,1,2019-02-14 14:42:42,HD908685
535,T0000000623,S003,1,2019-02-14 15:13:12,TS925945
536,T0000000624,S001,3,2019-02-14 15:59:50,PL888478
537,T0000000625,S005,1,2019-02-14 16:06:46,PL980001
538,T0000000626,S001,2,2019-02-14 17:20:32,OA283746
539,T0000000627,S005,1,2019-02-14 18:52:13,TS895361
540,T0000000628,S003,1,2019-02-14 18:54:38,PL103598
541,T0000000629,S001,1,2019-02-14 19:11:06,GD979485
542,T0000000630,S002,1,2019-02-14 19:33:46,AS040841
543,T0000000631,S001,3,2019-02-14 20:26:12,HI564909
544,T0000000632,S003,1,2019-02-14 20:49:13,HI570349
545,T0000000633,S005,1,2019-02-14 21:04:04,OA876184
546,T0000000634,S004,1,2019-02-14 21:25:35,AS371310
547,T0000000635,S003,1,2019-02-14 22:07:16,IK967528
548,T0000000636,S005,1,2019-02-14 22:38:57,TS179639
549,T0000000637,S002,1,2019-02-14 23:16:02,HI702171
550,T0000000638,S004,1,2019-02-14 23:16:56,GD706415
551,T0000000639,S003,1,2019-02-15 00:37:57,OA228291
552,T0000000640,S001,1,2019-02-15 01:49:50,PL020585
553,T0000000641,S001,1,2019-02-15 02:11:18,OA575659
554,T0000000642,S001,2,2019-02-15 03:19:06,HI191890
555,T0000000643,S001,1,2019-02-15 04:03:26,PL327386
556,T0000000644,S001,1,2019-02-15 04:38:02,TS849234
557,T0000000645,S001,1,2019-02-15 04:47:05,AS582607
558,T0000000646,S005,1,2019-02-15 05:17:51,TS999855
559,T0000000647,S002,1,2019-02-15 05:24:58,OA701687
560,T0000000648,S004,1,2019-02-15 05:25:39,GD227601
561,T0000000649,S001,1,2019-02-15 06:13:07,TS674550
562,T0000000650,S001,1,2019-02-15 06:31:14,HI183093
563,T0000000651,S001,2,2019-02-15 06:35:40,HD768386
564,T0000000652,S001,2,2019-02-15 06:41:43,OA003684
565,T0000000653,S005,2,2019-02-15 07:17:40,TS362101
566,T0000000654,S005,1,2019-02-15 08:00:36,AS820169
567,T0000000655,S001,1,2019-02-15 08:30:50,PL893427
568,T0000000656,S002,1,2019-02-15 09:00:23,IK912733
569,T0000000657,S004,1,2019-02-15 09:37:56,GD112262
570,T0000000658,S005,1,2019-02-15 09:38:25,PL819882
571,T0000000659,S001,1,2019-02-15 09:53:39,HD263348
572,T0000000660,S001,1,2019-02-15 11:31:03,GD428351
573,T0000000661,S005,1,2019-02-15 11:55:21,OA393462
574,T0000000662,S005,1,2019-02-15 13:07:59,OA564097
575,T0000000663,S001,2,2019-02-15 13:27:38,HI231462
576,T0000000664,S003,1,2019-02-15 14:33:22,AS546865
577,T0000000665,S005,1,2019-02-15 14:39:35,GD260951
578,T0000000666,S001,2,2019-02-15 14:51:04,OA004129
579,T0000000667,S001,1,2019-02-15 15:40:48,HI573797
580,T0000000668,S003,1,2019-02-15 16:39:00,AS707671
581,T0000000669,S003,1,2019-02-15 16:45:19,AS732240
582,T0000000670,S003,1,2019-02-15 17:13:28,HI450576
583,T0000000671,S001,1,2019-02-15 17:29:20,HI550641
584,T0000000672,S001,2,2019-02-15 17:41:17,TS808526
585,T0000000673,S001,1,2019-02-15 17:55:59,OA336650
586,T0000000674,S005,1,2019-02-15 20:15:51,TS007439
587,T0000000675,S005,1,2019-02-15 20:56:49,GD883278
588,T0000000676,S004,1,2019-02-15 21:39:27,TS094676
589,T0000000677,S001,1,2019-02-15 21:41:02,IK171801
590,T0000000678,S001,1,2019-02-15 22:33:55,AS719871
591,T0000000679,S005,1,2019-02-15 23:39:53,HI477055
592,T0000000680,S003,1,2019-02-16 00:23:58,AS015315
593,T0000000681,S004,1,2019-02-16 00:28:27,PL746077
594,T0000000682,S005,1,2019-02-16 01:21:18,IK907713
595,T0000000683,S001,1,2019-02-16 02:51:46,IK720807
596,T0000000683,S005,1,2019-02-16 02:51:46,IK720807
597,T0000000683,S003,1,2019-02-16 02:51:46,IK720807
598,T0000000684,S005,1,2019-02-16 03:20:54,TS724973
599,T0000000685,S005,1,2019-02-16 03:36:56,HD834340
600,T0000000686,S001,1,2019-02-16 03:49:39,HI963858
601,T0000000687,S003,1,2019-02-16 04:14:31,IK774332
602,T0000000688,S003,1,2019-02-16 05:59:28,AS798945
603,T0000000689,S001,1,2019-02-16 06:21:09,AS460629
604,T0000000690,S003,1,2019-02-16 07:07:58,AS112674
605,T0000000691,S004,1,2019-02-16 08:35:54,TS208446
606,T0000000692,S002,1,2019-02-16 09:00:23,HI483820
607,T0000000693,S005,1,2019-02-16 10:20:08,HD079011
608,T0000000694,S003,1,2019-02-16 10:34:09,HD053694
609,T0000000695,S004,1,2019-02-16 11:21:44,PL634236
610,T0000000696,S003,1,2019-02-16 12:33:58,PL538095
611,T0000000697,S001,1,2019-02-16 13:07:40,OA164489
612,T0000000698,S005,1,2019-02-16 14:27:18,TS508850
613,T0000000699,S001,3,2019-02-16 14:53:34,HI444972
614,T0000000700,S005,1,2019-02-16 15:55:41,HI779743
615,T0000000701,S004,1,2019-02-16 16:31:07,HD831023
616,T0000000702,S004,1,2019-02-16 17:17:19,IK015821
617,T0000000703,S001,1,2019-02-16 17:40:13,HI235051
618,T0000000704,S001,1,2019-02-16 18:00:02,TS614929
619,T0000000705,S004,1,2019-02-16 18:38:38,PL746077
620,T0000000706,S001,1,2019-02-16 19:16:59,HI292376
621,T0000000707,S005,1,2019-02-16 20:21:17,IK446815
622,T0000000708,S005,1,2019-02-16 20:51:19,OA719899
623,T0000000709,S004,1,2019-02-16 21:29:39,OA846610
624,T0000000710,S004,1,2019-02-16 22:03:52,AS622023
625,T0000000711,S003,1,2019-02-16 22:21:04,HD788375
626,T0000000712,S004,2,2019-02-16 23:29:01,TS674550
627,T0000000713,S003,1,2019-02-16 23:48:47,HI161247
628,T0000000714,S005,1,2019-02-17 00:08:47,HD296947
629,T0000000715,S005,1,2019-02-17 00:13:06,HD642174
630,T0000000716,S003,1,2019-02-17 01:50:30,HD186795
631,T0000000717,S002,1,2019-02-17 03:28:44,OA871608
632,T0000000718,S001,1,2019-02-17 05:06:46,IK620970
633,T0000000719,S002,1,2019-02-17 05:50:01,IK629720
634,T0000000720,S001,2,2019-02-17 06:13:09,HI248417
635,T0000000721,S002,1,2019-02-17 06:33:12,IK473112
636,T0000000722,S002,2,2019-02-17 08:54:56,HD014166
637,T0000000723,S003,1,2019-02-17 09:00:38,AS518169
638,T0000000724,S005,1,2019-02-17 09:18:14,AS918754
639,T0000000725,S005,1,2019-02-17 09:28:24,IK627931
640,T0000000726,S001,4,2019-02-17 09:39:52,TS063530
641,T0000000727,S002,1,2019-02-17 09:42:26,GD639619
642,T0000000728,S003,1,2019-02-17 10:52:26,OA862614
643,T0000000729,S001,3,2019-02-17 10:55:09,PL563001
644,T0000000730,S002,1,2019-02-17 10:56:35,OA116423
645,T0000000731,S001,2,2019-02-17 11:08:17,HD826767
646,T0000000732,S003,1,2019-02-17 11:16:22,GD877461
647,T0000000733,S002,1,2019-02-17 12:10:57,HI060044
648,T0000000734,S001,2,2019-02-17 13:10:15,HD845666
649,T0000000735,S005,1,2019-02-17 13:28:22,AS581751
650,T0000000736,S005,1,2019-02-17 13:33:25,IK785510
651,T0000000737,S004,1,2019-02-17 14:29:38,IK749861
652,T0000000738,S001,1,2019-02-17 14:43:33,PL316635
653,T0000000739,S001,3,2019-02-17 15:16:02,OA911257
654,T0000000739,S002,1,2019-02-17 15:16:02,OA911257
655,T0000000740,S002,2,2019-02-17 15:38:36,AS895302
656,T0000000741,S005,1,2019-02-17 15:39:01,HD809345
657,T0000000742,S005,1,2019-02-17 15:57:28,AS491747
658,T0000000743,S001,4,2019-02-17 16:09:33,PL896084
659,T0000000744,S003,1,2019-02-17 17:08:11,AS925147
660,T0000000745,S005,1,2019-02-17 18:46:57,HI247905
661,T0000000746,S002,1,2019-02-17 18:47:15,OA187758
662,T0000000747,S001,1,2019-02-17 19:17:12,TS186877
663,T0000000748,S003,1,2019-02-17 20:08:22,HD782984
664,T0000000749,S004,1,2019-02-17 20:32:51,OA567188
665,T0000000750,S002,1,2019-02-17 21:19:48,AS369586
666,T0000000751,S002,2,2019-02-17 22:08:29,AS732240
667,T0000000752,S004,1,2019-02-17 22:31:42,GD531348
668,T0000000753,S001,1,2019-02-17 23:42:11,HD952062
669,T0000000754,S005,1,2019-02-18 00:15:22,IK884794
670,T0000000755,S005,1,2019-02-18 00:58:36,HI298989
671,T0000000756,S005,1,2019-02-18 01:41:12,AS925147
672,T0000000757,S005,1,2019-02-18 01:47:10,IK046372
673,T0000000758,S003,1,2019-02-18 01:52:09,OA096601
674,T0000000759,S001,1,2019-02-18 01:56:27,PL243765
675,T0000000760,S002,1,2019-02-18 01:57:03,HD052466
676,T0000000761,S001,1,2019-02-18 02:45:15,TS357226
677,T0000000762,S002,2,2019-02-18 03:00:32,IK013691
678,T0000000763,S001,3,2019-02-18 03:08:04,GD518514
679,T0000000764,S005,1,2019-02-18 03:22:08,GD257285
680,T0000000765,S002,1,2019-02-18 03:27:52,HI216184
681,T0000000766,S003,2,2019-02-18 03:41:54,PL705609
682,T0000000767,S005,1,2019-02-18 03:42:24,GD221439
683,T0000000768,S004,1,2019-02-18 04:33:11,HD285695
684,T0000000769,S001,1,2019-02-18 05:46:29,HI422675
685,T0000000770,S005,1,2019-02-18 06:02:06,AS359364
686,T0000000771,S005,1,2019-02-18 06:29:09,AS288237
687,T0000000772,S003,1,2019-02-18 06:40:40,GD486468
688,T0000000773,S002,2,2019-02-18 07:01:57,IK473112
689,T0000000774,S004,1,2019-02-18 08:08:16,HD028682
690,T0000000775,S001,1,2019-02-18 08:54:14,GD727041
691,T0000000776,S001,1,2019-02-18 09:06:06,HI074037
692,T0000000777,S002,1,2019-02-18 09:42:34,OA336650
693,T0000000778,S005,1,2019-02-18 09:44:28,TS409844
694,T0000000779,S002,1,2019-02-18 10:40:56,AS082596
695,T0000000780,S005,1,2019-02-18 11:38:07,IK090562
696,T0000000781,S003,1,2019-02-18 11:52:57,OA082154
697,T0000000781,S001,3,2019-02-18 11:52:57,OA082154
698,T0000000782,S003,2,2019-02-18 12:16:16,AS699883
699,T0000000783,S004,1,2019-02-18 12:38:01,HD622485
700,T0000000784,S002,1,2019-02-18 12:47:48,OA308827
701,T0000000785,S001,1,2019-02-18 13:11:24,PL983707
702,T0000000786,S002,2,2019-02-18 13:22:19,IK073126
703,T0000000787,S003,1,2019-02-18 13:30:40,TS153210
704,T0000000788,S002,1,2019-02-18 13:50:14,IK120435
705,T0000000789,S002,1,2019-02-18 14:32:05,OA433460
706,T0000000790,S005,1,2019-02-18 15:11:38,AS046594
707,T0000000790,S003,1,2019-02-18 15:11:38,AS046594
708,T0000000790,S004,1,2019-02-18 15:11:38,AS046594
709,T0000000790,S003,2,2019-02-18 15:11:38,AS046594
710,T0000000791,S001,2,2019-02-18 16:12:04,OA327340
711,T0000000792,S005,1,2019-02-18 16:13:56,PL023264
712,T0000000793,S004,1,2019-02-18 16:59:21,GD979485
713,T0000000794,S001,1,2019-02-18 17:26:44,GD735013
714,T0000000795,S004,1,2019-02-18 20:29:39,AS124155
715,T0000000796,S001,1,2019-02-18 21:04:03,HI402688
716,T0000000797,S002,1,2019-02-18 21:40:49,TS615394
717,T0000000797,S003,1,2019-02-18 21:40:49,TS615394
718,T0000000798,S005,1,2019-02-18 21:54:16,OA944593
719,T0000000799,S003,1,2019-02-18 22:13:21,HD673446
720,T0000000800,S003,1,2019-02-18 22:56:16,PL787939
721,T0000000801,S002,1,2019-02-18 23:29:33,TS558026
722,T0000000801,S001,1,2019-02-18 23:29:33,TS558026
723,T0000000802,S005,1,2019-02-19 00:14:01,OA829372
724,T0000000803,S004,1,2019-02-19 00:48:48,GD850851
725,T0000000804,S001,1,2019-02-19 01:14:56,HI874627
726,T0000000805,S005,1,2019-02-19 02:37:07,OA510981
727,T0000000806,S004,1,2019-02-19 03:27:34,GD390442
728,T0000000807,S005,1,2019-02-19 04:03:21,HD476406
729,T0000000808,S002,1,2019-02-19 04:03:30,IK787243
730,T0000000809,S001,2,2019-02-19 04:18:21,OA953933
731,T0000000810,S004,1,2019-02-19 06:46:13,AS453084
732,T0000000811,S001,1,2019-02-19 06:49:30,IK616816
733,T0000000812,S005,1,2019-02-19 07:16:01,GD378149
734,T0000000813,S003,1,2019-02-19 08:13:56,OA452734
735,T0000000814,S002,1,2019-02-19 08:29:11,HI777712
736,T0000000815,S001,1,2019-02-19 10:25:11,PL888478
737,T0000000816,S005,1,2019-02-19 12:15:10,HI253328
738,T0000000817,S005,1,2019-02-19 12:59:49,AS282618
739,T0000000818,S003,1,2019-02-19 13:04:05,HI576763
740,T0000000819,S001,1,2019-02-19 13:08:18,HI376364
741,T0000000820,S002,1,2019-02-19 13:13:05,HI550641
742,T0000000821,S003,1,2019-02-19 13:45:51,PL828083
743,T0000000822,S002,1,2019-02-19 13:49:39,TS825520
744,T0000000823,S004,1,2019-02-19 14:39:23,TS059971
745,T0000000824,S002,1,2019-02-19 15:05:07,IK004670
746,T0000000825,S001,1,2019-02-19 15:10:53,TS379041
747,T0000000826,S005,1,2019-02-19 15:57:55,HD767925
748,T0000000827,S001,2,2019-02-19 16:08:50,HD335580
749,T0000000828,S002,1,2019-02-19 16:41:49,HD231391
750,T0000000829,S005,1,2019-02-19 18:47:51,HD335580
751,T0000000830,S005,1,2019-02-19 19:07:30,GD241254
752,T0000000831,S002,1,2019-02-19 19:33:01,IK809167
753,T0000000832,S005,1,2019-02-19 19:48:24,IK452215
754,T0000000833,S004,1,2019-02-19 20:02:22,GD711631
755,T0000000834,S005,1,2019-02-19 20:13:52,OA704361
756,T0000000835,S001,1,2019-02-19 20:57:15,GD011312
757,T0000000836,S005,1,2019-02-19 22:04:07,AS798945
758,T0000000837,S003,2,2019-02-19 22:08:34,AS385315
759,T0000000838,S001,1,2019-02-19 22:20:23,IK584824
760,T0000000839,S005,1,2019-02-19 22:37:25,HI443421
761,T0000000840,S003,2,2019-02-19 23:18:41,HD146257
762,T0000000841,S002,2,2019-02-19 23:19:16,GD138948
763,T0000000842,S005,1,2019-02-19 23:39:34,GD768522
764,T0000000843,S005,1,2019-02-19 23:47:11,GD624477
765,T0000000844,S005,1,2019-02-19 23:50:36,IK289800
766,T0000000845,S005,1,2019-02-20 01:52:33,IK003033
767,T0000000846,S001,1,2019-02-20 02:11:42,AS977127
768,T0000000847,S005,1,2019-02-20 02:57:32,GD094886
769,T0000000848,S003,1,2019-02-20 04:38:30,HI733623
770,T0000000849,S003,1,2019-02-20 04:49:20,HD182637
771,T0000000850,S001,2,2019-02-20 04:59:46,AS441031
772,T0000000851,S002,1,2019-02-20 07:06:15,OA497318
773,T0000000852,S002,1,2019-02-20 07:52:36,HD622485
774,T0000000853,S005,1,2019-02-20 08:24:32,AS108195
775,T0000000854,S001,3,2019-02-20 10:32:03,TS647525
776,T0000000855,S002,1,2019-02-20 11:43:51,HI231462
777,T0000000855,S002,1,2019-02-20 11:43:51,HI231462
778,T0000000856,S002,1,2019-02-20 11:51:44,GD210507
779,T0000000857,S001,1,2019-02-20 11:57:30,IK004574
780,T0000000858,S004,1,2019-02-20 12:57:14,HI940182
781,T0000000859,S005,1,2019-02-20 12:57:33,TS736914
782,T0000000860,S001,4,2019-02-20 15:27:34,GD378835
783,T0000000861,S003,1,2019-02-20 15:31:52,TS541856
784,T0000000862,S004,1,2019-02-20 15:53:15,PL150080
785,T0000000863,S001,1,2019-02-20 16:47:23,TS989364
786,T0000000864,S005,1,2019-02-20 17:05:32,IK557821
787,T0000000865,S005,1,2019-02-20 17:36:52,GD883278
788,T0000000866,S001,2,2019-02-20 17:37:54,OA558405
789,T0000000867,S004,1,2019-02-20 18:09:36,PL011886
790,T0000000868,S001,2,2019-02-20 18:20:55,HD739338
791,T0000000869,S005,1,2019-02-20 19:36:38,OA675891
792,T0000000870,S004,1,2019-02-20 21:59:12,TS614929
793,T0000000871,S004,1,2019-02-20 22:35:52,IK025456
794,T0000000872,S002,1,2019-02-20 22:36:30,PL186773
795,T0000000873,S001,2,2019-02-20 23:05:10,HD146257
796,T0000000874,S005,1,2019-02-20 23:44:20,HD319220
797,T0000000875,S005,1,2019-02-21 00:08:03,PL556767
798,T0000000876,S002,1,2019-02-21 00:10:04,IK627931
799,T0000000877,S001,2,2019-02-21 00:12:48,HI487042
800,T0000000878,S005,1,2019-02-21 01:06:36,HI606358
801,T0000000879,S002,1,2019-02-21 01:22:18,HD467920
802,T0000000880,S005,1,2019-02-21 02:34:57,GD852474
803,T0000000881,S002,1,2019-02-21 03:42:28,HI499195
804,T0000000882,S004,1,2019-02-21 03:59:40,HD767334
805,T0000000883,S003,1,2019-02-21 04:48:42,TS033156
806,T0000000884,S005,1,2019-02-21 05:46:08,TS999231
807,T0000000884,S001,1,2019-02-21 05:46:08,TS999231
808,T0000000885,S005,1,2019-02-21 05:54:59,PL237753
809,T0000000886,S005,1,2019-02-21 06:09:12,PL484153
810,T0000000887,S004,1,2019-02-21 06:22:27,TS645665
811,T0000000888,S005,1,2019-02-21 06:36:48,PL185504
812,T0000000889,S005,1,2019-02-21 07:39:04,TS805246
813,T0000000890,S001,1,2019-02-21 08:20:56,IK693082
814,T0000000891,S003,1,2019-02-21 09:20:02,PL191813
815,T0000000892,S001,1,2019-02-21 10:16:34,GD152639
816,T0000000893,S002,2,2019-02-21 11:59:35,IK377403
817,T0000000894,S005,1,2019-02-21 12:32:08,AS928923
818,T0000000895,S003,1,2019-02-21 13:28:48,GD850851
819,T0000000896,S005,1,2019-02-21 14:08:19,TS667446
820,T0000000897,S001,1,2019-02-21 15:01:08,HD821664
821,T0000000898,S001,4,2019-02-21 15:19:54,HD338928
822,T0000000899,S001,2,2019-02-21 15:55:02,HI360754
823,T0000000900,S004,1,2019-02-21 16:29:37,AS642796
824,T0000000901,S001,1,2019-02-21 16:51:28,PL111345
825,T0000000902,S003,1,2019-02-21 16:56:08,TS599859
826,T0000000903,S005,1,2019-02-21 20:30:05,TS985967
827,T0000000904,S003,1,2019-02-21 20:46:36,PL371500
828,T0000000904,S002,1,2019-02-21 20:46:36,PL371500
829,T0000000905,S002,1,2019-02-21 21:40:01,AS436928
830,T0000000906,S002,1,2019-02-21 22:09:58,GD244145
831,T0000000906,S001,1,2019-02-21 22:09:58,GD244145
832,T0000000907,S005,1,2019-02-21 23:43:54,AS535481
833,T0000000908,S001,1,2019-02-21 23:49:38,HI573797
834,T0000000909,S005,2,2019-02-22 00:48:26,HD777083
835,T0000000910,S005,1,2019-02-22 01:39:07,IK986467
836,T0000000911,S003,2,2019-02-22 01:47:34,PL705609
837,T0000000912,S001,1,2019-02-22 02:13:18,HI106422
838,T0000000912,S001,1,2019-02-22 02:13:18,HI106422
839,T0000000913,S001,1,2019-02-22 02:29:22,IK673736
840,T0000000914,S001,1,2019-02-22 02:30:57,HD079011
841,T0000000915,S005,1,2019-02-22 04:09:39,IK590154
842,T0000000916,S001,1,2019-02-22 04:10:29,AS288237
843,T0000000917,S005,1,2019-02-22 04:34:07,GD933293
844,T0000000918,S004,1,2019-02-22 04:38:01,TS624100
845,T0000000919,S005,1,2019-02-22 04:41:48,OA923215
846,T0000000920,S005,1,2019-02-22 04:58:28,IK802877
847,T0000000921,S002,2,2019-02-22 05:12:01,TS440617
848,T0000000922,S002,3,2019-02-22 05:13:51,HI737185
849,T0000000923,S001,2,2019-02-22 05:17:15,HI026312
